13,21,Danish Lalwani -- 458441 -  -  -  Shoes,FENTACIA Men Driving Premium Loafers,Shoes,Loafers,821.75,"Sole: Rubber
Closure: Pull On
Shoe Width: Medium
Upper: Synthetic
Sole: Rubber
Footbed: Highly Padded
IMPORTANT : Buy One Size + If You Have A Broad Feet
Closure: Slip-On

Product details
Product Dimensions ‏ : ‎ 20 x 10 x 12 cm; 0.6 Grams
Date First Available ‏ : ‎ 6 May 2021
Manufacturer ‏ : ‎ Merry Gold Shoes, Agra
ASIN ‏ : ‎ B094DNRKJP
Item part number ‏ : ‎ C1olive7
Country of Origin ‏ : ‎ India
Department ‏ : ‎ Mens
Manufacturer ‏ : ‎ Merry Gold Shoes, Agra
Packer ‏ : ‎ Merry Gold Shoes, Agra. 9997458464, 9997697454
Item Weight ‏ : ‎ 0.6 g
Item Dimensions LxWxH ‏ : ‎ 20 x 10 x 12 Centimeters
Generic Name ‏ : ‎ Loafer Flat"
13,22,Danish Lalwani -- 458441 -  -  -  Shoes,Knoos Men's Loafer,Shoes,Loafers,598.0,"Sole: Rubber
Closure: Pull On
Shoe Width: Medium
Sole: rubber
Closure: Slip On
Shoe Width: Medium
Uppar material: synthetic; SOLE:TPT
Long Durable; Highly Comfortable; 1 Month Warranty Against Manufacturing Defects


Product details
Is Discontinued By Manufacturer ‏ : ‎ No
Product Dimensions ‏ : ‎ 31 x 11 x 16 cm; 600 Grams
Date First Available ‏ : ‎ 6 March 2018
Manufacturer ‏ : ‎ Knoos
ASIN ‏ : ‎ B08V1L29YY
Item model number ‏ : ‎ BOB1012
Department ‏ : ‎ Mens
Manufacturer ‏ : ‎ Knoos
Item Weight ‏ : ‎ 600 g
Item Dimensions LxWxH ‏ : ‎ 31 x 11 x 16 Centimeters"
13,15,harsh Kumar -- 458441 -  -  -  Electronics,Apple iPhone XR (64GB) - Black,Electronics,mobile,42999.0,"6.1-inch (15.5 cm diagonal) Liquid Retina HD LCD display
Water and dust resistant (1 meter for up to 30 minutes, IP67)
Single 12MP Wide camera with Portrait mode, Portrait Lighting, Depth Control, Smart HDR, and 4K video up to 60fps
7MP TrueDepth front camera system with Portrait mode, Portrait Lighting, Depth Control, and 1080p video
Face ID for secure authentication
A12 Bionic with second-generation Neural Engine
Fast-charge capable
Wireless charging
As part of our efforts to reach our environmental goals, iPhone no longer includes a power adapter or EarPods. Please use your existing Apple power adapter and headphones or buy these accessories separately
iOS 14 with redesigned widgets on the Home screen, all-new App Library, App Clips, and more"
13,23,harsh Kumar -- 458441 -  -  -  Electronics,Sony WH-1000XM4 Wireless Bluetooth Over The Ear He,Electronics,HeadPhone,24981.0,"Digital noise cancelling: Industry leading Active Noise Cancellation (ANC) lends a personalized, virtually soundproof experience at any situation
Voice assistant: Alexa, Google Assistant & Siri enabled (In-built) for voice access to music, information and more. Activate with a simple touch
Speak-to-chat: Headphones use an array of smart technologies to create a seamless, hands-free listening experience. For eg, simply start speaking to automatically pause your music in Speak-to-Chat
Wearing Detection: Proximity sensor and two acceleration sensors in your headphones can detect whether you're wearing them or not, then adapt playback accordingly to help save battery power
Quick attention mode: Cover the right ear cup with your palm to turn down music for instant, easy conversation
Smart listening: WH-1000XM4 adjusts the ambient sound to your activity to give you the best noise cancellation
Long battery life/Quick Charge: A single charge provides up to 30 hrs of playtime for reliable all day listening and Quick charge for 10min charge for 5 hours play back"
13,2,harsh Kumar -- 458441 -  -  -  Electronics,mi band 3,Electronics,smart band,2000.0,"super cool band with step tracking,heart beat measurement , phone notification"
13,17,Vishal Yadav -- 458441 -  -  -  Clothing,Katso Men's Cotton Hooded Hoodie,Clothing,Hoodie,306.0,"Comfort : Best Fashionably Comfortable Hundred Percent Cotton T-Shirt that you have wore till now.
Quality :All garments are subjected to the following tests Fabric dimensional stability test and print quality inspection for colours and wash fastness.
Seller: Buy Original Tshirt by seller name Katso Designs"
13,19,Vishal Yadav -- 458441 -  -  -  Clothing,Symbol Men's Regular Casual Trousers,Clothing,Trouser,549.0,"Care Instructions: Machine Wash
Fit Type: Regular
Flat front
Basic 5 Pocket Trouser
Scoop Pocket
Zip fly with button closure
Front scoop pocket and back welt pocket
Softener wash for better hand feel
Machine wash warm, wash dark colors separately, do not bleach, tumble dry low, warm iron
To know size refer size chart
Material - 100% Cotton"
13,21,Danish Lalwani -- 458441 -  -  -  Shoes,FENTACIA Men Driving Premium Loafers,Shoes,Loafers,821.75,"Sole: Rubber
Closure: Pull On
Shoe Width: Medium
Upper: Synthetic
Sole: Rubber
Footbed: Highly Padded
IMPORTANT : Buy One Size + If You Have A Broad Feet
Closure: Slip-On

Product details
Product Dimensions ‏ : ‎ 20 x 10 x 12 cm; 0.6 Grams
Date First Available ‏ : ‎ 6 May 2021
Manufacturer ‏ : ‎ Merry Gold Shoes, Agra
ASIN ‏ : ‎ B094DNRKJP
Item part number ‏ : ‎ C1olive7
Country of Origin ‏ : ‎ India
Department ‏ : ‎ Mens
Manufacturer ‏ : ‎ Merry Gold Shoes, Agra
Packer ‏ : ‎ Merry Gold Shoes, Agra. 9997458464, 9997697454
Item Weight ‏ : ‎ 0.6 g
Item Dimensions LxWxH ‏ : ‎ 20 x 10 x 12 Centimeters
Generic Name ‏ : ‎ Loafer Flat"
13,22,Danish Lalwani -- 458441 -  -  -  Shoes,Knoos Men's Loafer,Shoes,Loafers,598.0,"Sole: Rubber
Closure: Pull On
Shoe Width: Medium
Sole: rubber
Closure: Slip On
Shoe Width: Medium
Uppar material: synthetic; SOLE:TPT
Long Durable; Highly Comfortable; 1 Month Warranty Against Manufacturing Defects


Product details
Is Discontinued By Manufacturer ‏ : ‎ No
Product Dimensions ‏ : ‎ 31 x 11 x 16 cm; 600 Grams
Date First Available ‏ : ‎ 6 March 2018
Manufacturer ‏ : ‎ Knoos
ASIN ‏ : ‎ B08V1L29YY
Item model number ‏ : ‎ BOB1012
Department ‏ : ‎ Mens
Manufacturer ‏ : ‎ Knoos
Item Weight ‏ : ‎ 600 g
Item Dimensions LxWxH ‏ : ‎ 31 x 11 x 16 Centimeters"
13,15,harsh Kumar -- 458441 -  -  -  Electronics,Apple iPhone XR (64GB) - Black,Electronics,mobile,42999.0,"6.1-inch (15.5 cm diagonal) Liquid Retina HD LCD display
Water and dust resistant (1 meter for up to 30 minutes, IP67)
Single 12MP Wide camera with Portrait mode, Portrait Lighting, Depth Control, Smart HDR, and 4K video up to 60fps
7MP TrueDepth front camera system with Portrait mode, Portrait Lighting, Depth Control, and 1080p video
Face ID for secure authentication
A12 Bionic with second-generation Neural Engine
Fast-charge capable
Wireless charging
As part of our efforts to reach our environmental goals, iPhone no longer includes a power adapter or EarPods. Please use your existing Apple power adapter and headphones or buy these accessories separately
iOS 14 with redesigned widgets on the Home screen, all-new App Library, App Clips, and more"
13,23,harsh Kumar -- 458441 -  -  -  Electronics,Sony WH-1000XM4 Wireless Bluetooth Over The Ear He,Electronics,HeadPhone,24981.0,"Digital noise cancelling: Industry leading Active Noise Cancellation (ANC) lends a personalized, virtually soundproof experience at any situation
Voice assistant: Alexa, Google Assistant & Siri enabled (In-built) for voice access to music, information and more. Activate with a simple touch
Speak-to-chat: Headphones use an array of smart technologies to create a seamless, hands-free listening experience. For eg, simply start speaking to automatically pause your music in Speak-to-Chat
Wearing Detection: Proximity sensor and two acceleration sensors in your headphones can detect whether you're wearing them or not, then adapt playback accordingly to help save battery power
Quick attention mode: Cover the right ear cup with your palm to turn down music for instant, easy conversation
Smart listening: WH-1000XM4 adjusts the ambient sound to your activity to give you the best noise cancellation
Long battery life/Quick Charge: A single charge provides up to 30 hrs of playtime for reliable all day listening and Quick charge for 10min charge for 5 hours play back"
13,2,harsh Kumar -- 458441 -  -  -  Electronics,mi band 3,Electronics,smart band,2000.0,"super cool band with step tracking,heart beat measurement , phone notification"
13,17,Vishal Yadav -- 458441 -  -  -  Clothing,Katso Men's Cotton Hooded Hoodie,Clothing,Hoodie,306.0,"Comfort : Best Fashionably Comfortable Hundred Percent Cotton T-Shirt that you have wore till now.
Quality :All garments are subjected to the following tests Fabric dimensional stability test and print quality inspection for colours and wash fastness.
Seller: Buy Original Tshirt by seller name Katso Designs"
13,19,Vishal Yadav -- 458441 -  -  -  Clothing,Symbol Men's Regular Casual Trousers,Clothing,Trouser,549.0,"Care Instructions: Machine Wash
Fit Type: Regular
Flat front
Basic 5 Pocket Trouser
Scoop Pocket
Zip fly with button closure
Front scoop pocket and back welt pocket
Softener wash for better hand feel
Machine wash warm, wash dark colors separately, do not bleach, tumble dry low, warm iron
To know size refer size chart
Material - 100% Cotton"
13,21,Danish Lalwani -- 458441 -  -  -  Shoes,FENTACIA Men Driving Premium Loafers,Shoes,Loafers,821.75,"Sole: Rubber
Closure: Pull On
Shoe Width: Medium
Upper: Synthetic
Sole: Rubber
Footbed: Highly Padded
IMPORTANT : Buy One Size + If You Have A Broad Feet
Closure: Slip-On

Product details
Product Dimensions ‏ : ‎ 20 x 10 x 12 cm; 0.6 Grams
Date First Available ‏ : ‎ 6 May 2021
Manufacturer ‏ : ‎ Merry Gold Shoes, Agra
ASIN ‏ : ‎ B094DNRKJP
Item part number ‏ : ‎ C1olive7
Country of Origin ‏ : ‎ India
Department ‏ : ‎ Mens
Manufacturer ‏ : ‎ Merry Gold Shoes, Agra
Packer ‏ : ‎ Merry Gold Shoes, Agra. 9997458464, 9997697454
Item Weight ‏ : ‎ 0.6 g
Item Dimensions LxWxH ‏ : ‎ 20 x 10 x 12 Centimeters
Generic Name ‏ : ‎ Loafer Flat"
13,22,Danish Lalwani -- 458441 -  -  -  Shoes,Knoos Men's Loafer,Shoes,Loafers,598.0,"Sole: Rubber
Closure: Pull On
Shoe Width: Medium
Sole: rubber
Closure: Slip On
Shoe Width: Medium
Uppar material: synthetic; SOLE:TPT
Long Durable; Highly Comfortable; 1 Month Warranty Against Manufacturing Defects


Product details
Is Discontinued By Manufacturer ‏ : ‎ No
Product Dimensions ‏ : ‎ 31 x 11 x 16 cm; 600 Grams
Date First Available ‏ : ‎ 6 March 2018
Manufacturer ‏ : ‎ Knoos
ASIN ‏ : ‎ B08V1L29YY
Item model number ‏ : ‎ BOB1012
Department ‏ : ‎ Mens
Manufacturer ‏ : ‎ Knoos
Item Weight ‏ : ‎ 600 g
Item Dimensions LxWxH ‏ : ‎ 31 x 11 x 16 Centimeters"
13,10,Varun Rampal -- 458441 -  -  -  Grocery,"maggi 2-minute instant noodles, masala – 280g pouc",grocery,masala,0.0,masala
13,11,Varun Rampal -- 458441 -  -  -  Grocery,"maggi noodles - masala, 70g pack",grocery,noodles,0.0,"this is a vegetarian product.
maggi noodles is made with safe and edible ingredients
maggi noodles have a delectable taste
containing your favourite masala taste
no added preservatives
no added artificial flavours"
13,12,Varun Rampal -- 458441 -  -  -  Grocery,"amazon brand - solimo tomato ketchup, 950 g",grocery,ketchup/sauce,90.0,"made using fresh and juicy tomatoes
premium ingredients give it a rich taste and distinct flavor
perfect accompaniment for any snack such as samosas, pakodas, french fries and burgers
convenient squeeze pack makes it easy to pour, use and store
high quality packaging retains freshness for a long time and also avoids spillage

sold by amazon retail and fulfilled by amazon.
flavour	tomato
weight	950 grams
brand	amazon brand - solimo
package information	pouch
package weight	0.98 kilograms
material feature	vegetarian
this is a vegetarian product."
13,21,Danish Lalwani -- 458441 -  -  -  Shoes,fentacia men driving premium loafers,shoes,loafers,821.75,"sole: rubber
closure: pull on
shoe width: medium
upper: synthetic
sole: rubber
footbed: highly padded
important : buy one size + if you have a broad feet
closure: slip-on

product details
product dimensions ‏ : ‎ 20 x 10 x 12 cm; 0.6 grams
date first available ‏ : ‎ 6 may 2021
manufacturer ‏ : ‎ merry gold shoes, agra
asin ‏ : ‎ b094dnrkjp
item part number ‏ : ‎ c1olive7
country of origin ‏ : ‎ india
department ‏ : ‎ mens
manufacturer ‏ : ‎ merry gold shoes, agra
packer ‏ : ‎ merry gold shoes, agra. 9997458464, 9997697454
item weight ‏ : ‎ 0.6 g
item dimensions lxwxh ‏ : ‎ 20 x 10 x 12 centimeters
generic name ‏ : ‎ loafer flat"
13,22,Danish Lalwani -- 458441 -  -  -  Shoes,knoos men's loafer,shoes,loafers,598.0,"sole: rubber
closure: pull on
shoe width: medium
sole: rubber
closure: slip on
shoe width: medium
uppar material: synthetic; sole:tpt
long durable; highly comfortable; 1 month warranty against manufacturing defects


product details
is discontinued by manufacturer ‏ : ‎ no
product dimensions ‏ : ‎ 31 x 11 x 16 cm; 600 grams
date first available ‏ : ‎ 6 march 2018
manufacturer ‏ : ‎ knoos
asin ‏ : ‎ b08v1l29yy
item model number ‏ : ‎ bob1012
department ‏ : ‎ mens
manufacturer ‏ : ‎ knoos
item weight ‏ : ‎ 600 g
item dimensions lxwxh ‏ : ‎ 31 x 11 x 16 centimeters"
13,12,Varun Rampal -- 458441 -  -  -  Grocery,"amazon brand - solimo tomato ketchup, 950 g",grocery,ketchup/sauce,90.0,"made using fresh and juicy tomatoes
premium ingredients give it a rich taste and distinct flavor
perfect accompaniment for any snack such as samosas, pakodas, french fries and burgers
convenient squeeze pack makes it easy to pour, use and store
high quality packaging retains freshness for a long time and also avoids spillage

sold by amazon retail and fulfilled by amazon.
flavour	tomato
weight	950 grams
brand	amazon brand - solimo
package information	pouch
package weight	0.98 kilograms
material feature	vegetarian
this is a vegetarian product."
13,1,harsh Kumar -- 458441 -  -  -  Electronics,asus vivobook s15,electronics,computer,50000.0,"asus vivobook s15 is a windows 10 laptop with a 15.60-inch display that has a resolution of 1920x1080 pixels. it is powered by a core i5 processor and it comes with 8gb of ram. the asus vivobook s15 packs 256gb dhasu laptop -screen touch, super fast cpu,with pen,super strong hinge"
13,2,harsh Kumar -- 458441 -  -  -  Electronics,mi band 3,electronics,smart band,2000.685,"super cool band with step tracking,heart beat measurement , phone notification"
13,12,Varun Rampal -- 458441 -  -  -  Grocery,"amazon brand - solimo tomato ketchup, 950 g",grocery,ketchup/sauce,90.0,"made using fresh and juicy tomatoes
premium ingredients give it a rich taste and distinct flavor
perfect accompaniment for any snack such as samosas, pakodas, french fries and burgers
convenient squeeze pack makes it easy to pour, use and store
high quality packaging retains freshness for a long time and also avoids spillage

sold by amazon retail and fulfilled by amazon.
flavour	tomato
weight	950 grams
brand	amazon brand - solimo
package information	pouch
package weight	0.98 kilograms
material feature	vegetarian
this is a vegetarian product."
13,1,harsh Kumar -- 458441 -  -  -  Electronics,asus vivobook s15,electronics,computer,50000.0,"asus vivobook s15 is a windows 10 laptop with a 15.60-inch display that has a resolution of 1920x1080 pixels. it is powered by a core i5 processor and it comes with 8gb of ram. the asus vivobook s15 packs 256gb dhasu laptop -screen touch, super fast cpu,with pen,super strong hinge"
13,2,harsh Kumar -- 458441 -  -  -  Electronics,mi band 3,electronics,smart band,2000.685,"super cool band with step tracking,heart beat measurement , phone notification"
13,17,Vishal Yadav -- 458441 -  -  -  Clothing,katso men's cotton hooded hoodie,clothing,hoodie,306.0,"comfort : best fashionably comfortable hundred percent cotton t-shirt that you have wore till now.
quality :all garments are subjected to the following tests fabric dimensional stability test and print quality inspection for colours and wash fastness.
seller: buy original tshirt by seller name katso designs"
13,18,Vishal Yadav -- 458441 -  -  -  Clothing,amazon brand - symbol men's regular fit t-shirt,clothing,hoodie,620.0,"care instructions: hand wash only
fit type: regular fit
color : olive green
material : cotton bio- washed and are soft & smooth with a high thread-count. they are comfortable and durable.
neck type : hood sleeve type: long sleeves
classic fit with comfort due to breathable cotton fabric
wash separately, mild detergent and dry inside out insure washing the tee in cold water, don't iron directly on the print and don't dry in direct sunlight. instructions are printed on the neck label for your convenience."
13,19,Vishal Yadav -- 458441 -  -  -  Clothing,symbol men's regular casual trousers,clothing,trouser,549.0,"care instructions: machine wash
fit type: regular
flat front
basic 5 pocket trouser
scoop pocket
zip fly with button closure
front scoop pocket and back welt pocket
softener wash for better hand feel
machine wash warm, wash dark colors separately, do not bleach, tumble dry low, warm iron
to know size refer size chart
material - 100% cotton"
13,12,Varun Rampal -- 458441 -  -  -  Grocery,"amazon brand - solimo tomato ketchup, 950 g",grocery,ketchup/sauce,90.0,"made using fresh and juicy tomatoes
premium ingredients give it a rich taste and distinct flavor
perfect accompaniment for any snack such as samosas, pakodas, french fries and burgers
convenient squeeze pack makes it easy to pour, use and store
high quality packaging retains freshness for a long time and also avoids spillage

sold by amazon retail and fulfilled by amazon.
flavour	tomato
weight	950 grams
brand	amazon brand - solimo
package information	pouch
package weight	0.98 kilograms
material feature	vegetarian
this is a vegetarian product."
13,13,Varun Rampal -- 458441 -  -  -  Grocery,"tata sampann unpolished toor dal/ arhar dal, 1kg",grocery,daal,169.0,"tata sampann dals are delicious in taste
rich in nutrients: toor dal is naturally rich in protein and high in dietary fibre
unpolished: does not undergo any artificial polishing with water, oil or leather thereby retaining its goodness and wholesomeness
5 step process for stringent quality checks: ensures that the grains of dal are uniform in size & colour
amazing recipes: prepare sambar, dal tadka, the maharashtrian varan and more
also try: try chana dal, urad dal, moong dal, masoor dal, kabuli chana etc.
commonly searched topics: dal, dal toor, toor dal, dal yellow, dals & pulses, dal pulses, tata sampann dal, tata dal, tata toor dal, toor dal tata, tata pulses, tata sampann pulses


brand	tata
weight	1000 grams
package weight	1.02 kilograms
variety	pigeon peas"
13,14,Varun Rampal -- 458441 -  -  -  Grocery,aashirvaad nature's super foods organic chana dal,grocery,daal,200.0,"aashirvaad nature's super foods organic
our range of organic products have been expertly sourced and hygienically packed so that you get great taste and nutrition
at aashirvaad we take pride in ensuring our consumers get quality products
item weight: 1000.0 grams


brand	aashirvaad
weight	1000 grams
form	split
package weight	1.01 kilograms
variety	lentils

this is a vegetarian product."
13,17,Vishal Yadav -- 458441 -  -  -  Clothing,katso men's cotton hooded hoodie,clothing,hoodie,306.0,"comfort : best fashionably comfortable hundred percent cotton t-shirt that you have wore till now.
quality :all garments are subjected to the following tests fabric dimensional stability test and print quality inspection for colours and wash fastness.
seller: buy original tshirt by seller name katso designs"
13,18,Vishal Yadav -- 458441 -  -  -  Clothing,amazon brand - symbol men's regular fit t-shirt,clothing,hoodie,620.0,"care instructions: hand wash only
fit type: regular fit
color : olive green
material : cotton bio- washed and are soft & smooth with a high thread-count. they are comfortable and durable.
neck type : hood sleeve type: long sleeves
classic fit with comfort due to breathable cotton fabric
wash separately, mild detergent and dry inside out insure washing the tee in cold water, don't iron directly on the print and don't dry in direct sunlight. instructions are printed on the neck label for your convenience."
13,19,Vishal Yadav -- 458441 -  -  -  Clothing,symbol men's regular casual trousers,clothing,trouser,549.0,"care instructions: machine wash
fit type: regular
flat front
basic 5 pocket trouser
scoop pocket
zip fly with button closure
front scoop pocket and back welt pocket
softener wash for better hand feel
machine wash warm, wash dark colors separately, do not bleach, tumble dry low, warm iron
to know size refer size chart
material - 100% cotton"
13,12,Varun Rampal -- 458441 -  -  -  Grocery,"amazon brand - solimo tomato ketchup, 950 g",grocery,ketchup/sauce,90.0,"made using fresh and juicy tomatoes
premium ingredients give it a rich taste and distinct flavor
perfect accompaniment for any snack such as samosas, pakodas, french fries and burgers
convenient squeeze pack makes it easy to pour, use and store
high quality packaging retains freshness for a long time and also avoids spillage

sold by amazon retail and fulfilled by amazon.
flavour	tomato
weight	950 grams
brand	amazon brand - solimo
package information	pouch
package weight	0.98 kilograms
material feature	vegetarian
this is a vegetarian product."
13,13,Varun Rampal -- 458441 -  -  -  Grocery,"tata sampann unpolished toor dal/ arhar dal, 1kg",grocery,daal,169.0,"tata sampann dals are delicious in taste
rich in nutrients: toor dal is naturally rich in protein and high in dietary fibre
unpolished: does not undergo any artificial polishing with water, oil or leather thereby retaining its goodness and wholesomeness
5 step process for stringent quality checks: ensures that the grains of dal are uniform in size & colour
amazing recipes: prepare sambar, dal tadka, the maharashtrian varan and more
also try: try chana dal, urad dal, moong dal, masoor dal, kabuli chana etc.
commonly searched topics: dal, dal toor, toor dal, dal yellow, dals & pulses, dal pulses, tata sampann dal, tata dal, tata toor dal, toor dal tata, tata pulses, tata sampann pulses


brand	tata
weight	1000 grams
package weight	1.02 kilograms
variety	pigeon peas"
13,14,Varun Rampal -- 458441 -  -  -  Grocery,aashirvaad nature's super foods organic chana dal,grocery,daal,200.0,"aashirvaad nature's super foods organic
our range of organic products have been expertly sourced and hygienically packed so that you get great taste and nutrition
at aashirvaad we take pride in ensuring our consumers get quality products
item weight: 1000.0 grams


brand	aashirvaad
weight	1000 grams
form	split
package weight	1.01 kilograms
variety	lentils

this is a vegetarian product."
13,17,Vishal Yadav -- 458441 -  -  -  Clothing,katso men's cotton hooded hoodie,clothing,hoodie,306.0,"comfort : best fashionably comfortable hundred percent cotton t-shirt that you have wore till now.
quality :all garments are subjected to the following tests fabric dimensional stability test and print quality inspection for colours and wash fastness.
seller: buy original tshirt by seller name katso designs"
13,19,Vishal Yadav -- 458441 -  -  -  Clothing,symbol men's regular casual trousers,clothing,trouser,549.0,"care instructions: machine wash
fit type: regular
flat front
basic 5 pocket trouser
scoop pocket
zip fly with button closure
front scoop pocket and back welt pocket
softener wash for better hand feel
machine wash warm, wash dark colors separately, do not bleach, tumble dry low, warm iron
to know size refer size chart
material - 100% cotton"
9,49,Raj Vikramaditya -- 452001 -  -  -  Electronics,boat rockerz 510 super extra bass bluetooth headse,electronics,headphones,1099.0,"if you are looking for an efficient wireless headset, then this boat headset is ideal for you. its 50 mm drivers bring your audio files to life so that your aural experience is immersive. moreover, you can enjoy up to 10 hours of playback time with a fully charged battery. furthermore, it can be connected to your media devices with the help of an aux cable as well."
9,50,Raj Vikramaditya -- 452001 -  -  -  Electronics,boat rockerz 450 with upto 15 hours playback bluet,electronics,headphones,899.0,"are you looking for a headset that features eye-catching aesthetics and dual modes? if yes, bring home the boat rockerz 450 that has an aux-mode as well as the bluetooth connectivity feature. the 40-mm drivers and adjustable earcups ensure you enjoy a comfortable listening experience that is immersive."
9,20,narayan agrawal -- 452001 -  -  -  grocery,"tata sampann unpolished toor dal/ arhar dal, 1kg",grocery,pulse,149.0,"tata sampann dals are delicious in taste
rich in nutrients: toor dal is naturally rich in protein and high in dietary fibre
unpolished: does not undergo any artificial polishing with water, oil or leather thereby retaining its goodness and wholesomeness
5 step process for stringent quality checks: ensures that the grains of dal are uniform in size & colour
amazing recipes: prepare sambar, dal tadka, the maharashtrian varan and more
also try: try chana dal, urad dal, moong dal, masoor dal, kabuli chana etc.
commonly searched topics: dal, dal toor, toor dal, dal yellow, dals & pulses, dal pulses, tata sampann dal, tata dal, tata toor dal, toor dal tata, tata pulses, tata sampann pulses"
